latitude,longitude,route_id,ZCTA5CE10
40.716104,-74.004766,SIM4X,10007
40.607533,-74.162351,S44,10314
40.685581,-73.917794,B7,11233
40.67486,-73.737081,Q77,11413
40.607096,-74.162763,S62,10314
40.888976,-73.836006,BX16,10466
40.604095,-74.010087,B8,11214
40.733963,-73.825189,Q20B,11367
40.70496,-74.01482,SIM3C,10004
40.720959,-73.759687,X68,11423
40.861277,-73.82268,Q50,10475
40.79386,-73.797424,QM32,11357
40.773561,-73.845946,Q65,11354
40.690405,-73.989474,B62,11201
40.902192,-73.868113,BXM2,10470
40.73805,-73.804494,QM4,11365
40.796533,-73.94957,M1,
40.664717,-73.862732,B13,11208
40.835239,-73.940199,M101,10032
40.672929,-73.788214,Q6,11436
40.810859,-73.927181,BX21,10454
40.599136,-73.951547,B49,11229
40.709362,-73.960501,Q59,11211
40.58335,-73.986611,X38,11214
40.83871,-73.860626,BXM6,10462
40.680081,-73.840756,Q7,11417
40.638798,-73.951109,B49,11226
40.82478,-73.891573,BX4A,10459
40.729113,-73.990259,M102,10003
40.630592,-74.089527,SIM30,10301
40.607102,-73.93959,B44,11229
40.838829,-73.928122,BX18,10452
40.672756,-73.871349,B13,11208
40.738768,-73.701868,X68,11004
40.704907,-73.793306,Q44+,11433
40.787421,-73.884394,Q47,11370
40.624532,-73.946321,B44,11210
40.681721,-73.871923,Q24,11208
40.701315,-73.802927,Q5,11433
40.879494,-73.8856,BX38,10467
40.645456,-73.901761,B82,11236
40.867837,-73.920569,BX12,10034
40.825175,-73.891453,BX27,10459
40.749522,-73.939203,Q101,11101
40.645616,-73.90147,B60,11236
40.813269,-73.956121,M100,10027
40.709503,-73.959523,Q54,11211
40.633947,-74.097737,S46,10301
40.73705,-73.978653,SIM3,10010
40.607951,-73.961295,B7,11229
40.77618,-73.987276,M57,10023
40.591421,-74.132451,S54,10314
40.665081,-73.735897,Q85,11422
40.609303,-73.948122,B100,11229
40.634886,-74.112417,S44,10310
40.743695,-73.776593,Q88,11365
40.656047,-73.907383,B8,11212
40.78078,-73.961086,BXM8,
40.67281,-73.871152,B13,11208
40.760727,-73.968725,SIM2,10022
40.701315,-73.802927,Q85,11433
40.826882,-73.849644,BX5,10473
40.637537,-74.076108,S51,10301
40.713383,-73.998691,M9,10038
40.5681,-74.115438,S79+,10306
40.800309,-73.962213,M11,10025
40.652793,-73.876225,Q8,11239
40.784528,-73.945491,M96,10029
40.839872,-73.905382,BX41,10457
40.785502,-73.951206,BXM1,10128
40.781506,-73.825903,Q50,11356
40.665216,-73.894109,B83,11207
40.662457,-73.84097,Q41,11414
40.637675,-74.076194,S66,10301
40.622122,-73.937456,B82,11234
40.877566,-73.917738,BXM1,10463
40.616611,-74.102996,S91,10301
40.851782,-73.827201,BXM7,10461
40.60796,-73.819122,QM16,11693
40.696885,-73.894502,Q39,11385
40.556295,-74.203767,SIM22,10312
40.643526,-74.073254,S78,10301
40.853259,-73.827048,BX24,10461
40.74948,-73.757452,Q30,11364
40.764746,-73.937654,Q104,11106
40.639729,-74.13014,S40,10302
40.709546,-73.869259,Q33,11379
40.664591,-73.862682,B13,11208
40.849059,-73.905997,BX2,10457
40.839857,-73.878605,BX9,10460
40.676746,-73.899944,B12,11207
40.699276,-73.911246,B20,11237
40.613549,-74.117328,SIM3,10314
40.706713,-73.802335,Q110,11432
40.643576,-74.073131,S57,10301
40.683971,-73.846873,Q9,11416
40.774158,-73.893644,Q67,11370
40.534221,-74.154097,S89,10312
40.683763,-73.77001,X63,11434
40.661934,-73.89303,M99,11207
40.877103,-73.907057,BXM18,10463
40.643403,-74.073632,S46,10301
40.756419,-73.99026,M20,10018
40.760413,-73.826606,Q12,11354
40.637675,-74.076194,S61,10301
40.776522,-73.817002,Q65,11357
40.863762,-73.909159,BXM3,10468
40.82437,-73.891944,BX5,10459
40.749632,-73.757128,Q27,11364
40.73705,-73.978653,X63,10010
40.706762,-73.791452,Q110,11432
40.607452,-73.943023,B2,11229
40.741264,-73.712792,Q43,11004
40.691579,-73.778985,Q5,11434
40.787421,-73.884394,Q100,11370
40.671805,-73.983994,B63,11215
40.603427,-74.068996,SIM35,10305
40.763475,-73.971399,SIM4,10022
40.643468,-74.073442,S81,10301
40.576622,-74.169039,S59,10314
40.669366,-73.895667,B14,11207
40.749388,-73.939517,Q69,11101
40.742803,-73.825957,Q88,11355
40.674972,-73.95646,B101,11238
40.666044,-73.735966,Q5,11422
40.603427,-74.068996,SIM3C,10305
40.62957,-74.025708,B4,11209
40.839946,-73.843245,BX21,10461
40.680081,-73.840756,Q37,11417
40.584161,-73.950714,B49,11235
40.590146,-74.066995,S51,10305
40.592836,-73.992519,B64,11214
40.59019,-73.974001,B1,11223
40.758873,-73.968456,QM5,10022
40.741032,-73.988625,SIM3C,10010
40.695988,-73.991009,B103,11201
40.690536,-73.984949,B38,11201
40.663962,-73.832332,QM15,11414
40.598076,-74.125586,S57,10314
40.586112,-73.82314,Q22,11694
40.766007,-73.976806,SIM34,
40.752314,-73.981856,SIM4C,10036
40.632724,-74.156614,S46,10303
40.619759,-74.094469,S66,10301
40.642713,-73.979471,B90,11218
40.615625,-74.103042,S53,10301
40.684771,-73.977818,B41,11217
40.768875,-73.773635,Q31,11361
40.700463,-73.807915,Q85,11435
40.669432,-73.986637,B61,11215
40.743809,-73.717393,Q36,11004
40.80323,-73.932451,M15,10035
40.82514,-73.82468,BXM9,10465
40.707663,-73.795217,Q88,11432
40.840806,-73.842275,BX40,10461
40.76878,-73.868526,Q19,11369
40.611366,-74.117159,SIM31,10314
40.598827,-74.063766,SIM9,10305
40.693112,-73.931178,B46,11221
40.771098,-73.865943,M60+,11371
40.766314,-73.977491,SIM3,
40.743842,-73.988048,BXM11,10001
40.761656,-73.866329,Q19,11369
40.599189,-74.063759,S53,10305
40.606942,-73.915935,BM1,11234
40.639945,-74.130587,S66,10302
40.627499,-73.981263,B11,11204
40.86805,-73.83312,BX12+,10469
40.643468,-74.073442,S51,10301
40.816234,-73.915859,M125,10455
40.629856,-74.089431,S92,10301
40.667945,-73.931297,B46,11213
40.747048,-73.71228,QM36,11004
40.857071,-73.927934,M191,10040
40.627114,-74.16596,SIM33,10303
40.852365,-73.827039,BX23,10461
40.661929,-73.82466,B15,11430
40.830451,-73.936359,M10,10039
40.595047,-73.755819,Q114,11691
40.630279,-74.088817,S92,10301
40.680488,-73.950238,B25,11216
40.734077,-73.871252,Q11,11373
40.768049,-73.956372,M72,10021
40.637299,-74.076175,S51,10301
40.627592,-74.166418,S90,10303
40.733152,-73.871078,Q29,11373
40.70049,-73.807839,Q4,11435
40.63245,-73.966617,B8,11230
40.76192,-73.942428,Q103,11106
40.609304,-74.116692,SIM32,10314
40.744417,-74.00815,M14D+,10011
40.612471,-74.129835,SIM34,10314
40.565523,-74.112298,S57,10306
40.684505,-73.807991,Q9,11420
40.826089,-73.822151,BX42,10465
40.608772,-74.153263,S62,10314
40.779734,-73.802459,Q16,11357
40.750627,-73.99102,BXM18,10001
40.659805,-73.773671,Q17,11434
40.762549,-74.000971,M50,10019
40.840268,-73.843224,BX4,10461
40.760058,-73.96725,BM3,10022
40.712876,-74.009492,BM4,10279
40.713986,-74.006488,SIM1,10007
40.748911,-73.756702,QM35,11364
40.523051,-74.188988,SIM24,10312
40.862782,-73.908646,BX12,10468
40.743842,-73.988048,BXM2,10001
40.71216,-73.900241,QM25,11385
40.714833,-73.774515,Q36,11423
40.621917,-74.028796,S93,11209
40.672151,-73.842884,Q21,11417
40.785215,-73.982281,M5,10024
40.652712,-73.87623,Q37,11239
40.689671,-73.982815,B25,11201
40.731342,-73.990292,M3,10003
40.58808,-73.919945,BM3,11229
40.741437,-73.954647,Q103,11101
40.809653,-73.928362,BX1,10454
40.76022,-73.830035,Q13,11354
40.766314,-73.977491,SIM25,
40.663626,-73.953748,B49,11225
40.760727,-73.968725,SIM31,10022
40.754086,-73.942186,Q95,11101
40.721161,-73.759582,Q76,11423
40.76878,-73.868526,Q23,11369
40.606858,-73.915899,B100,11234
40.87756,-73.9178,BXM18,10463
40.589609,-74.19407,SIM2,10314
40.622815,-74.14421,S57,10302
40.618527,-74.155275,SIM33C,10314
40.673635,-73.775642,Q111,11434
40.819315,-73.901848,BX46,10455
40.875562,-73.860337,BX8,10469
40.727818,-73.708708,Q36,11001
40.795174,-73.971197,M104,10025
40.709308,-73.869795,Q33,11385
40.640046,-74.130627,S53,10302
40.760727,-73.968725,SIM33,10022
40.760728,-73.830616,Q20B,11354
40.71219,-73.900323,QM34,11385
40.631963,-73.952858,B6,11210
40.526852,-74.175229,SIM23,10312
40.824949,-73.836972,Q50,10465
40.622999,-74.083782,S74,10304
40.702403,-73.876211,QM34,11385
40.667131,-73.757121,Q85,11413
40.785065,-73.946555,M15,10029
40.612792,-74.117056,SIM3,10314
40.645904,-74.010039,B11,11220
40.63986,-73.967717,BM1,11218
40.650032,-73.891523,BM2,11236
40.739817,-73.824798,Q88,11367
40.749699,-73.939044,B62,11101
40.598594,-74.063665,S51,10305
40.583358,-73.986269,X28,11214
40.717653,-73.81679,QM31,11435
40.711897,-74.006185,BM1,10038
40.733152,-73.871078,Q11,11373
40.759589,-73.830281,Q48,11354
40.624282,-73.946696,B44,11210
40.851992,-73.920735,BX18,10453
40.729615,-73.744606,Q43,11427
40.650517,-73.827252,Q41,11414
40.862697,-73.904599,BX12,10468
40.693356,-73.794554,Q40,11433
40.859209,-73.934278,M98,10040
40.651061,-74.004227,B63,11232
40.873478,-73.854028,BX38,10469
40.745595,-73.767178,Q30,11364
40.696115,-73.990166,B25,11201
40.575935,-74.167683,S94,10314
40.858996,-73.934186,M4,10040
40.86929,-73.825691,BXM7,10475
40.842514,-73.885147,BX40,10460
40.601521,-73.820088,Q53+,11693
40.658951,-73.877926,BM5,11207
40.761858,-73.942422,Q103,11106
40.702937,-73.817126,J90,11418
40.779127,-73.982766,M72,10023
40.645775,-73.901624,B42,11236
40.670198,-73.922535,B45,11233
40.597826,-74.084157,S78,10305
40.762148,-74.00144,M42,10019
40.865989,-73.827298,BX12,10475
40.880164,-73.907304,BX20,10463
40.659283,-73.840092,QM16,11414
40.652986,-73.794665,Q7,11430
40.849583,-73.845028,BX21,10461
40.575645,-74.16715,S91,10314
40.52948,-74.231061,S56,10309
40.68353,-73.979074,B37,11217
40.566954,-73.870169,Q35,11697
40.695231,-73.990816,B26,11201
40.812365,-73.938045,M1,10037
40.599613,-73.951253,B49,11229
40.567991,-73.881765,Q35,11697
40.652712,-73.87623,Q9,11239
40.640046,-74.130627,S57,10302
40.631963,-73.952858,B11,11210
40.71262,-73.783923,Q1,11432
40.861901,-73.890985,BX41,10458
40.809978,-73.876657,BX6+,10474
40.696115,-73.990166,B38,11201
40.640001,-74.131741,S57,10302
40.752159,-73.985874,QM15,10018
40.772893,-73.837008,Q25,11354
40.858092,-73.925535,M3,10040
40.660699,-73.979409,B68,11215
40.724689,-73.974548,M8,10009
40.636595,-74.134223,S66,10302
40.663012,-73.962211,B44,11225
40.607048,-73.939457,B31,11229
40.701788,-73.741346,Q83,11411
40.852782,-73.826887,BX23,10461
40.643005,-74.073996,S92,10301
40.712416,-73.889338,Q54,11379
40.881505,-73.909444,BX2,10463
40.889537,-73.908059,BXM18,10471
40.902133,-73.86809,BXM4,10470
40.526681,-74.178254,S55,10312
40.631992,-73.946701,B103,11210
40.611466,-74.071248,SIM30,10305
40.842404,-73.853403,BX40,10462
40.712541,-73.784401,Q77,11432
40.695988,-73.991009,B52,11201
40.678922,-73.921386,B25,11233
40.745673,-73.90211,Q70+,11377
40.689709,-73.983099,B26,11201
40.724358,-73.894566,Q67,11378
40.669213,-73.862711,B20,11208
40.852322,-73.826993,Q50,10461
40.754307,-73.984397,SIM3C,10036
40.788815,-73.977726,M86+,10024
40.707635,-73.795565,Q3,11432
40.678111,-73.903408,B20,11233
40.770199,-73.826405,Q16,11354
40.753271,-73.792864,Q26,11358
40.567359,-73.882701,Q35,11697
40.563349,-74.155799,S54,10308
40.612471,-74.129835,S61,10314
40.814107,-73.820015,BX42,10465
40.849554,-73.905648,BX1,10457
40.69726,-73.935893,M90,11206
40.643722,-74.073104,S40,10301
40.700523,-73.807598,Q7,11435
40.857095,-73.927934,M101,10040
40.634098,-74.09719,S46,10301
40.60453,-74.178526,S96,10311
40.760727,-73.968725,M57,10022
40.749101,-73.975585,QM44,10016
40.705892,-73.794002,Q17,11432
40.643333,-74.073052,S57,10301
40.701066,-73.982897,B62,11201
40.702329,-73.800179,Q27,11433
40.879494,-73.8856,BX28,10467
40.576815,-74.103316,SIM10,10306
40.652566,-73.765501,Q60,11430
40.78666,-73.813494,Q15,11357
40.556646,-74.175851,SIM4,10312
40.801047,-73.959575,M4,10026
40.716552,-74.005256,SIM2,10007
40.70237,-73.791688,Q42,11433
40.70696,-73.967408,B67,11211
40.707663,-73.795217,Q17,11432
40.762383,-73.972425,M31,10022
40.619781,-73.917171,BM1,11234
40.664593,-73.86267,B20,11208
40.736357,-73.878318,Q59,11373
40.630592,-74.089527,S98,10301
40.736691,-73.978245,SIM11,10010
40.694765,-73.802036,Q112,11435
40.776522,-73.817002,Q19,11357
40.707549,-73.789882,Q54,11432
40.587988,-73.953686,B36,11235
40.674271,-73.996969,B61,11231
40.554552,-74.212933,S74,10312
40.534088,-74.153969,SIM9,10312
40.796869,-73.968181,M11,10025
40.616611,-74.102996,SIM30,10301
40.912354,-73.902535,BXM18,10471
40.680081,-73.840756,Q41,11417
40.723452,-73.950693,B94,11222
40.768748,-73.862511,M60+,11371
40.64576,-73.90157,B42,11236
40.725773,-73.896288,Q67,11378
40.86958,-73.825892,BXM7,10475
40.852216,-73.898028,BX40,10457
40.749854,-73.939193,Q107,11101
40.845285,-73.866378,BX21,10462
40.840014,-73.877652,BX21,10460
40.530442,-74.158917,SIM22,10312
40.85202,-73.920664,BX18,10453
40.77536,-73.935128,Q102,11102
40.838304,-73.901199,BX15,10457
40.560931,-74.171352,SIM33,10312
40.8493,-73.905632,BX36,10457
40.530671,-74.158116,SIM22,10312
40.754958,-73.941558,Q95,11101
40.603427,-74.068996,SIM33C,10305
40.849534,-73.906343,BX36,10453
40.704907,-73.793306,Q20B,11433
40.753203,-73.722482,Q36,11426
40.603758,-74.006201,B8,11214
40.600949,-73.941896,B44,11229
40.616611,-74.102996,S91,10301
40.827544,-73.926228,BX13,10451
40.76878,-73.868526,Q25,11369
40.694021,-73.828636,Q24,11418
40.670198,-73.922535,B47,11233
40.599129,-74.062971,S51,10305
40.835569,-73.86969,BXM6,10472
40.835369,-73.818691,BXM9,10465
40.670625,-73.85657,BM5,11414
40.758205,-73.783417,Q76,11361
40.764703,-73.884368,Q19,11370
40.699096,-73.762805,X64,11412
40.705004,-74.015762,SIM34,10004
40.639729,-74.13014,S90,10302
40.741142,-73.98879,X27,10010
40.755986,-73.982997,M55,10036
40.645256,-73.97336,BM3,11218
40.701922,-73.80804,Q40,11435
40.712416,-73.889338,Q54,11379
40.691341,-73.99088,B45,11201
40.625802,-74.040556,B16,11209
40.700523,-73.807598,Q8,11435
40.717576,-73.818372,QM36,11367
40.865644,-73.932059,M4,10034
40.586549,-73.966596,B4,11223
40.593473,-73.993985,B6,11214
40.60453,-74.178526,S96,10311
40.756549,-73.990123,M104,10036
40.876299,-73.833911,BX28,10475
40.783135,-73.80459,Q76,11357
40.876197,-73.82947,BX25,10475
40.7187,-73.735025,Q36,11428
40.534129,-74.154024,S78,10312
40.508104,-74.230071,SIM26,10309
40.602038,-74.190696,S96,10314
40.793838,-73.797422,QM2,11357
40.867455,-73.897652,BX9,10468
40.910355,-73.903266,BXM1,10471
40.612624,-74.130404,S61,10314
40.637518,-74.076201,S74,10301
40.618527,-74.155275,SIM3C,10314
40.624282,-73.946696,B44,11210
40.600492,-73.941683,B3,11229
40.861114,-73.822549,Q50,10475
40.652613,-73.923007,B7,11203
40.699352,-73.911187,Q58,11237
40.628546,-73.737183,Q111,11516
40.760277,-73.830409,Q20B,11354
40.784074,-73.845893,Q20A,11356
40.632521,-73.94758,B96,11210
40.695231,-73.990816,B52,11201
40.575822,-74.120091,SIM15,10306
40.657657,-73.741279,Q85,11422
40.75957,-73.965679,M31,10022
40.702613,-73.855012,Q55,11385
40.66503,-73.758295,Q77,11413
40.643555,-74.073184,S78,10301
40.651232,-74.003752,B70,11232
40.712327,-73.889302,Q54,11379
40.747321,-73.711919,QM5,11004
40.643483,-74.072927,S51,10301
40.638191,-73.978944,B61,11218
40.721815,-73.843925,Q112,11375
40.73742,-73.996705,SIM5,10011
40.751085,-73.974122,M102,10017
40.848648,-73.937357,M100,10033
40.759315,-73.976742,BXM8,10019
40.743842,-73.988048,BXM1,10001
40.784988,-73.982458,M79+,10024
40.633974,-74.085579,S52,10301
40.858996,-73.934186,M4,10040
40.526861,-74.167679,SIM23,10312
40.632347,-73.99501,B16,11219
40.699506,-73.953484,B44,11206
40.76131,-73.867111,Q49,11369
40.643526,-74.073254,S78,10301
40.838656,-73.914148,BX2,10452
40.632745,-73.928556,B6,11234
40.741524,-73.724797,Q43,11426
40.830954,-73.93599,M10,10039
40.641942,-73.97933,B69,11218
40.723329,-73.990427,M21,10002
40.707836,-73.795462,Q5,11432
40.635436,-74.02551,B64,11209
40.57835,-73.940029,B1,11235
40.75991,-73.966804,BM3,10022
40.81628,-73.918103,BX19,10455
40.739005,-73.792231,Q88,11365
40.63114,-73.996354,B16,11219
40.696104,-73.990366,B38,11201
40.623326,-73.955643,BM1,11210
40.746026,-73.97858,BM5,10016
40.868251,-73.83297,BX38,10475
40.541476,-74.20707,S56,10309
40.842623,-73.878296,BX40,10460
40.826693,-73.95048,M4,10031
40.727464,-73.982999,M8,10009
40.655129,-73.961122,B12,11226
40.850906,-73.915779,BX18A,10453
40.643005,-74.073996,S62,10301
40.774477,-73.872228,Q70+,11371
40.759821,-73.828956,Q15,11354
40.702714,-73.798478,Q114,11433
40.63385,-74.129613,SIM3C,10302
40.759323,-73.830712,Q66,11354
40.700094,-73.91155,B13,11385
40.702779,-73.798769,Q113,11433
40.69914,-73.807077,Q34,11435
40.704859,-73.90208,Q54,11385
40.868062,-73.833072,BX12+,10469
40.66397,-73.768465,Q111,11434
40.791667,-73.964944,M106,10025
40.760812,-73.968693,SIM25,10022
40.819692,-73.930046,BX13,10451
40.585067,-74.166625,S56,10314
40.893227,-73.857336,BX39,10466
40.689857,-73.950967,B38,11216
40.73182,-73.805313,Q112,11365
40.686059,-73.974034,M99,11217
40.74817,-73.947217,Q69,11101
40.760058,-73.96725,X64,10022
40.761531,-73.867386,Q19,11369
40.767113,-73.962513,M98,10065
40.845557,-73.866194,BX39,10462
40.709633,-74.014694,SIM7,10006
40.68449,-73.91299,B20,11207
40.756882,-73.976199,BM5,10017
40.730684,-73.948354,B24,11222
40.628457,-73.736962,Q111,11516
40.600949,-73.941896,B44+,11229
40.619894,-73.926824,B46,11234
40.81646,-73.919374,BX2,10455
40.749868,-73.75708,Q30,11364
40.85787,-73.844299,BX12,10461
40.74684,-73.712563,QM8,11004
40.793838,-73.797422,Q15,11357
40.814347,-73.941325,BX33,10030
40.715486,-73.832164,X63,11375
40.661372,-73.979653,B61,11215
40.699574,-73.941444,B47,11206
40.766314,-73.977491,SIM22,
40.693484,-73.852828,J90,11421
40.672895,-73.78783,Q6,11434
40.637625,-74.171153,S98,10303
40.693112,-73.931178,B46+,11221
40.700148,-73.832469,Q55,11418
40.590146,-74.066995,S51,10305
40.647463,-73.779885,Q10,11430
40.704472,-74.014153,BM4,10004
40.672929,-73.788214,Q7,11436
40.623682,-73.955872,BM1,11230
40.693177,-73.794563,Q60,11433
40.717642,-73.817977,QM7,11367
40.619655,-73.933557,B41,11234
40.647042,-73.788712,Q3,11430
40.604596,-74.069364,SIM7,10305
40.708007,-74.012714,SIM15,10006
40.643355,-74.073,S66,10301
40.868858,-73.826351,BX29,10475
40.711859,-74.006156,M9,10038
40.743321,-73.91691,Q104,11104
40.680554,-73.84449,QM15,11417
40.760353,-73.769242,Q12,11361
40.75012,-73.939706,Q100,11101
40.849106,-73.845175,BX21,10461
40.598076,-74.125586,S61,10314
40.772446,-73.967247,M4,
40.7287,-74.00254,SIM1C,10012
40.691077,-73.745833,Q84,11411
40.80148,-73.959315,M3,10026
40.76053,-73.968299,QM2,10022
40.639222,-74.02359,X27,11220
40.675513,-73.871665,Q9,11208
40.702354,-73.800129,Q83,11433
40.872562,-73.888156,BX25,10468
40.786177,-73.794191,Q16,11360
40.770289,-73.864375,M60+,11371
40.601619,-74.192639,S46,10314
40.75012,-73.939706,Q101,11101
40.75957,-73.965679,M57,10022
40.857095,-73.927934,M101,10040
40.825272,-73.947941,BX19,10031
40.702584,-73.81414,Q56,11435
40.526681,-74.178254,S78,10312
40.652986,-73.794665,Q40,11430
40.74281,-73.825588,Q20B,11355
40.586583,-73.815367,QM17,11693
40.660874,-73.962778,Q90,11225
40.542654,-74.208324,S56,10309
40.706713,-73.802335,Q64,11432
40.699096,-73.762805,Q3,11412
40.586618,-73.966815,B4,11235
40.640108,-74.165755,SIM30,10303
40.766007,-73.976806,SIM10,
40.560931,-74.171352,SIM6,10312
40.760812,-73.968693,SIM8,10022
40.711472,-74.015762,M20,10280
40.740119,-73.824891,Q20B,11367
40.666866,-73.950851,B98V,11225
40.75297,-73.979002,X27,10017
40.706813,-73.802355,Q111,11432
40.643133,-74.074001,S51,10301
40.66491,-73.86333,B14,11208
40.704472,-74.014153,BM5,10004
40.674373,-73.997917,B61,11231
40.753141,-73.981216,M5,10036
40.583692,-74.161262,S44,10314
40.742959,-73.825452,Q20B,11355
40.861338,-73.82271,BX23,10475
40.73798,-73.804828,QM44,11365
40.574887,-74.165154,SIM1,10314
40.720728,-73.760265,Q1,11423
40.647342,-73.788939,Q3,11430
40.742919,-73.775794,Q46,11365
40.640133,-74.166126,SIM33C,10303
40.753153,-73.996625,M42,10001
40.669213,-73.862711,B20,11208
40.76015,-73.827649,Q12,11354
40.701551,-73.790447,Q85,11433
40.73994,-73.793003,Q88,11365
40.665081,-73.735897,Q85,11422
40.7287,-74.00254,SIM6,10012
40.661692,-73.722412,Q85,11581
40.785723,-73.856248,Q34,11356
40.610568,-73.953328,B49,11229
40.702712,-73.798478,Q114,11433
40.742512,-73.948848,Q67,11101
40.702458,-73.817514,J90,11418
40.612259,-74.09927,S66,10301
40.60796,-73.819122,QM16,11693
40.831317,-73.919938,BX2,10456
40.830923,-73.910919,BX35,10456
40.66491,-73.86333,B20,11208
40.614569,-74.157657,SIM4,10314
40.583276,-73.954241,BM1,11235
40.806642,-73.917271,BX33,10454
40.603427,-74.068996,SIM15,10305
40.707711,-73.795604,Q1,11432
40.717576,-73.818372,QM6,11367
40.611259,-74.071111,S52,10305
40.902455,-73.868191,BX31,10470
40.871364,-73.830554,BXM7,10475
40.608531,-74.153186,S92,10314
40.702444,-73.791349,Q84,11433
40.887242,-73.877982,BX99,10467
40.62647,-74.174864,SIM30,10303
40.876299,-73.833911,BX23,10475
40.643133,-74.074001,S81,10301
40.900752,-73.861803,BX16,10470
40.869391,-73.830561,BX26,10475
40.565114,-74.114835,SIM1C,10306
40.737552,-73.973846,M34A+,10010
40.736864,-73.978704,X37,10010
40.828462,-73.895692,BX35,10459
40.680554,-73.84449,Q11,11417
40.820955,-73.89174,BX6,10459
40.707663,-73.795217,Q20B,11432
40.669213,-73.862711,B13,11208
40.627913,-74.166432,S40,10303
40.760405,-73.769313,Q12,11361
40.774477,-73.872228,Q72,11371
40.728544,-73.975657,M9,10009
