ZCTA20	ZCTA_AREA20	TOT_POP_2020	COUNT_NTM_STOPS	STOPS_PER_CAPITA	STOPS_PER_SQMILE
51579	117.723091126	2252	0	0	0
51601	103.266075134	5680	0	0	0
51630	26.194890976	152	0	0	0
51631	38.190811157	278	0	0	0
51632	211.214279175	6993	0	0	0
51636	54.907932282	460	0	0	0
51637	1.252116919	249	0	0	0
51638	80.437446594	1149	0	0	0
51639	68.301345825	758	0	0	0
51640	115.411308289	1660	0	0	0
51645	45.147239685	213	0	0	0
51646	56.434436798	933	0	0	0
51647	24.961048126	116	0	0	0
51648	57.153251648	215	0	0	0
51649	42.103630066	418	0	0	0
51650	31.338785172	282	0	0	0
51651	 	 	0	 	 
51652	74.396720886	1545	0	0	0
51653	35.107635498	1484	0	0	0
51654	46.430374146	387	0	0	0
51656	.271263808	47	0	0	0
52001	26.123441696	42710	180	4.2144699097	6.8903632164
52002	29.16831398	17484	36	2.0590252876	1.2342159748
52003	56.367961884	13507	17	1.2586066723	.3015897572
52030	.247966781	451	0	0	0
52031	166.688247681	5298	0	0	0
52032	102.134315491	1519	0	0	0
52033	98.43347168	3242	0	0	0
52035	50.015094757	965	0	0	0
52036	 	 	0	 	 
52037	68.255393982	959	0	0	0
52038	26.953838348	537	0	0	0
52039	35.358833313	962	0	0	0
52040	61.954090118	5553	0	0	0
52041	58.967067719	1886	0	0	0
52042	60.51064682	1571	0	0	0
52043	96.855644226	2287	0	0	0
52044	12.728806496	305	0	0	0
52045	48.009239197	2645	0	0	0
52046	48.304271698	2655	0	0	0
52047	37.965351105	829	0	0	0
52048	35.611759186	320	0	0	0
52049	67.712234497	1237	0	0	0
52050	32.008361816	518	0	0	0
52052	89.741065979	2999	0	0	0
52053	58.453708649	941	0	0	0
52054	56.301944733	769	0	0	0
52056	 	 	0	 	 
52057	138.859283447	7963	0	0	0
52060	158.949188233	8107	0	0	0
52064	42.387340546	846	0	0	0
52065	48.311355591	875	0	0	0
52066	2.717588902	67	0	0	0
52068	43.126583099	4649	0	0	0
52069	49.040645599	1610	0	0	0
52070	48.196395874	1067	0	0	0
52071	 	 	0	 	 
52072	33.218791962	417	0	0	0
52073	48.000854492	1553	0	0	0
52074	31.356840134	395	0	0	0
52075	 	 	0	 	 
52076	101.781715393	2023	0	0	0
52077	30.323673248	317	0	0	0
52078	41.508041382	503	0	0	0
52079	59.315231323	642	0	0	0
52101	316.696502686	13145	0	0	0
52132	61.769477844	2049	0	0	0
52133	43.695346832	662	0	0	0
52134	27.751354218	272	0	0	0
52135	28.076038361	586	0	0	0
52136	210.421966553	5485	0	0	0
52140	73.817848206	474	0	0	0
52141	83.488540649	1273	0	0	0
52142	75.310684204	1678	0	0	0
52144	74.530982971	1026	0	0	0
52146	80.975090027	783	0	0	0
52147	68.554069519	1007	0	0	0
52151	114.816696167	1850	0	0	0
52154	72.77318573	795	0	0	0
52155	104.162910461	1608	0	0	0
52156	47.273715973	529	0	0	0
52157	56.712429047	1825	0	0	0
52158	1.280781984	250	0	0	0
52159	72.772132874	2412	0	0	0
52160	45.033840179	1003	0	0	0
52161	53.13092804	1295	0	0	0
52162	96.501449585	3445	0	0	0
52163	1.771812439	352	0	0	0
52164	25.406951904	315	0	0	0
52165	66.616874695	963	0	0	0
52166	.258116633	93	0	0	0
52168	.378904045	193	0	0	0
52169	33.402744293	310	0	0	0
52170	48.815788269	541	0	0	0
52171	82.369499207	1144	0	0	0
52172	159.903564453	6051	0	0	0
52175	85.676628113	3630	0	0	0
52201	65.329017639	1541	0	0	0
52202	25.679048538	1111	0	0	0
52203	52.623748779	2509	0	0	0
52205	123.316009522	8526	0	0	0
52206	28.494377136	2644	0	0	0
52207	36.577419281	412	0	0	0
52208	60.720542908	2997	0	0	0
52209	39.280426025	1092	0	0	0
52210	34.589416504	903	0	0	0
52211	87.728042603	2435	0	0	0
52212	22.278196335	258	0	0	0
52213	72.858558655	3887	0	0	0
52214	90.163139343	3460	0	0	0
52215	79.79763794	1086	0	0	0
52216	57.997379303	1352	0	0	0
52217	54.607952118	593	0	0	0
52218	75.589332581	1957	0	0	0
52219	.448316336	165	0	0	0
52220	.76236105	221	0	0	0
52221	21.038122177	209	0	0	0
52222	77.091293335	531	0	0	0
52223	47.717060089	937	0	0	0
52224	98.894226074	1788	0	0	0
52225	38.010475159	323	0	0	0
52227	29.404064178	2871	0	0	0
52228	37.246486664	3668	0	0	0
52229	52.641242981	730	0	0	0
52231	34.529304504	310	0	0	0
52232	21.274581909	362	0	0	0
52233	3.91403389	7039	32	4.5461001396	8.1757087708
52235	2.145363569	819	0	0	0
52236	26.183057785	607	0	0	0
52237	84.116584778	1633	0	0	0
52240	142.112854004	35965	142	3.9482829571	.9992058873
52241	13.506645203	21473	176	8.1963396072	13.0306224823
52242	.715679348	1417	79	55.7515869141	110.3846282959
52245	8.396613121	25664	120	4.6758103371	14.2914762497
52246	16.709972382	23233	121	5.2081093788	7.2411847115
52247	80.650413513	4837	0	0	0
52248	111.983711243	1684	0	0	0
52249	49.884944916	941	0	0	0
52251	38.97782898	742	0	0	0
52252	 	 	0	 	 
52253	47.077201843	2966	0	0	0
52254	59.336174011	796	0	0	0
52255	42.724018097	1426	0	0	0
52257	16.64307785	191	0	0	0
52301	126.290359497	3493	0	0	0
52302	74.339569092	41745	57	1.3654329777	.7667518258
52305	27.13772583	731	0	0	0
52306	75.200134277	1436	0	0	0
52307	.536226392	89	0	0	0
52308	.121599786	168	0	0	0
52309	34.267963409	629	0	0	0
52310	145.370620728	6504	0	0	0
52312	.071785659	46	0	0	0
52313	30.685749054	237	0	0	0
52314	59.291049957	5827	0	0	0
52315	28.58429718	1200	0	0	0
52316	73.195053101	1665	0	0	0
52317	34.365509033	20874	21	1.0060361624	.6110777855
52318	34.953334808	950	0	0	0
52320	58.134819031	1329	0	0	0
52321	37.548358917	385	0	0	0
52322	87.365844727	2014	0	0	0
52323	47.254966736	1079	0	0	0
52324	41.86007309	1740	0	0	0
52325	40.404415131	604	0	0	0
52326	.991852045	710	0	0	0
52327	80.171669006	3455	0	0	0
52328	2.700289965	3098	0	0	0
52329	49.948387146	820	0	0	0
52330	47.302501678	849	0	0	0
52332	39.641410828	2027	0	0	0
52333	85.55380249	7116	0	0	0
52334	13.476519585	236	0	0	0
52335	48.243888855	740	0	0	0
52336	48.047725678	2602	0	0	0
52337	30.001895905	872	0	0	0
52338	33.360588074	3672	0	0	0
52339	98.55443573	3887	0	0	0
52340	19.051465988	3881	0	0	0
52341	13.576951981	1331	0	0	0
52342	88.71434021	3005	0	0	0
52344	 	 	0	 	 
52345	3.179322004	1462	0	0	0
52346	48.671928406	1425	0	0	0
52347	63.783298492	1346	0	0	0
52348	.288592458	80	0	0	0
52349	149.606597901	7765	0	0	0
52351	1.844733238	1307	0	0	0
52352	80.575157166	1832	0	0	0
52353	157.44216919	9372	0	0	0
52354	29.805995941	315	0	0	0
52355	35.499824524	328	0	0	0
52356	95.024536133	2600	0	0	0
52358	78.695800781	3774	0	0	0
52359	13.803908348	204	0	0	0
52361	129.81060791	4294	0	0	0
52362	53.30802536	1061	0	0	0
52401	1.190332055	2173	69	31.7533359528	57.9670181275
52402	13.686748505	41471	229	5.5219311714	16.7315120697
52403	26.286922455	23968	88	3.6715621948	3.347672224
52404	56.643302918	39628	312	7.8732209206	5.5081534386
52405	14.975039482	25942	127	4.8955364227	8.4807786942
52411	16.392156601	8530	10	1.1723330021	.6100478768
52501	225.335678101	29613	101	3.41066432	.4482201934
52530	17.633443832	1065	0	0	0
52531	222.970230103	5823	0	0	0
52533	87.981262207	1211	0	0	0
52534	.76853323	359	0	0	0
52535	56.033622742	952	0	0	0
52536	60.902523041	821	0	0	0
52537	338.451690674	6962	0	0	0
52540	96.097167969	1224	0	0	0
52542	46.820602417	298	0	0	0
52543	21.574008942	540	0	0	0
52544	138.347961426	7612	0	0	0
52548	.196470395	99	0	0	0
52549	44.037059784	946	0	0	0
52550	38.071136475	602	0	0	0
52551	58.302062988	580	0	0	0
52552	58.466770172	1044	0	0	0
52553	82.272651672	1777	0	0	0
52554	37.871383667	1206	0	0	0
52555	21.347103119	281	0	0	0
52556	175.544174194	13440	0	0	0
52557	.26723212	74	0	0	0
52560	30.429523468	229	0	0	0
52561	37.291198731	906	0	0	0
52562	 	 	0	 	 
52563	108.102630615	1709	0	0	0
52565	113.418586731	1714	0	0	0
52566	1.655015707	251	0	0	0
52567	25.406095505	651	0	0	0
52568	 	 	0	 	 
52569	100.418769836	621	0	0	0
52570	65.577293396	1026	0	0	0
52571	95.282066345	1468	0	0	0
52572	99.286094666	1184	0	0	0
52573	37.329654694	193	0	0	0
52574	38.904346466	566	0	0	0
52576	46.906906128	483	0	0	0
52577	158.352508545	15088	66	4.3743371964	.4167916179
52580	40.320205689	1000	0	0	0
52581	37.875255585	287	0	0	0
52583	44.984291077	371	0	0	0
52584	27.553861618	643	0	0	0
52585	54.47600174	882	0	0	0
52586	46.489898682	600	0	0	0
52588	15.96998024	26	0	0	0
52590	81.374137878	1003	0	0	0
52591	124.237548828	2966	0	0	0
52593	16.396018982	165	0	0	0
52594	47.138038635	495	0	0	0
52595	.471772432	485	0	0	0
52601	109.336669922	28354	774	27.2977352142	7.0790524483
52619	35.399578095	743	0	0	0
52620	54.485992432	898	0	0	0
52621	41.044841766	820	0	0	0
52623	56.401153564	1850	0	0	0
52624	.924475312	422	0	0	0
52625	107.349121094	2529	0	0	0
52626	88.152046204	1264	0	0	0
52627	63.857891083	12486	0	0	0
52630	40.552745819	313	0	0	0
52631	 	 	0	 	 
52632	51.814823151	12651	0	0	0
52635	43.147594452	1232	0	0	0
52637	69.982536316	3014	0	0	0
52638	33.809146881	607	0	0	0
52639	39.151596069	1782	0	0	0
52640	68.339622498	1510	0	0	0
52641	211.787765503	11941	0	0	0
52644	43.315574646	414	0	0	0
52645	70.438903809	3761	0	0	0
52646	53.597877502	334	0	0	0
52647	.284428328	166	0	0	0
52649	41.827960968	1006	0	0	0
52650	38.25800705	652	0	0	0
52651	63.878135681	571	0	0	0
52652	 	 	0	 	 
52653	111.099090576	3175	0	0	0
52654	54.693645477	1668	0	0	0
52655	17.509279251	3978	30	7.541478157	1.7133772373
52656	98.821456909	2097	0	0	0
52657	.380475491	53	0	0	0
52658	47.218711853	857	0	0	0
52659	67.075439453	1341	0	0	0
52660	24.051929474	144	0	0	0
52701	.630644619	160	0	0	0
52720	41.600860596	751	0	0	0
52721	40.790943146	928	0	0	0
52722	26.309396744	37835	188	4.9689440727	7.1457357407
52726	32.802852631	5374	0	0	0
52727	24.341121674	284	0	0	0
52728	3.071594	1013	0	0	0
52729	39.664306641	886	0	0	0
52730	37.917572022	4906	0	0	0
52731	52.425945282	662	0	0	0
52732	109.648948669	26717	232	8.6836099625	2.1158432961
52737	.240430057	387	0	0	0
52738	122.543395996	3649	0	0	0
52739	32.669719696	763	0	0	0
52742	117.026657105	7385	0	0	0
52745	26.425298691	419	0	0	0
52746	26.374191284	1126	0	0	0
52747	30.062395096	1945	0	0	0
52748	40.206409454	10421	0	0	0
52749	2.145423651	1083	0	0	0
52750	29.418310165	569	0	0	0
52751	50.779747009	850	0	0	0
52752	.386851966	416	0	0	0
52753	24.729574204	5461	0	0	0
52754	72.689750671	1328	0	0	0
52755	57.816650391	2284	0	0	0
52756	44.385993958	1650	0	0	0
52757	.490225017	263	0	0	0
52758	.838156343	311	0	0	0
52759	 	 	0	 	 
52760	21.894268036	424	0	0	0
52761	178.206710816	30353	0	0	0
52765	32.386966705	332	0	0	0
52766	48.718143463	758	0	0	0
52767	1.370047212	75	0	0	0
52768	32.165569305	1446	0	0	0
52769	42.157047272	636	0	0	0
52771	 	 	0	 	 
52772	130.153289795	5368	0	0	0
52773	55.390399933	2912	0	0	0
52774	.298715651	121	0	0	0
52776	87.103019714	4993	0	0	0
52777	55.769111633	1409	0	0	0
52778	75.563644409	3866	0	0	0
52801	.387175143	1297	5	3.855050087	12.9140520096
52802	10.428005219	9913	11	1.1096539497	1.0548517704
52803	5.139484406	21291	8	.3757456243	1.5565763712
52804	32.888336182	28169	9	.3195001483	.273653239
52806	31.084859848	27869	13	.4664681256	.4182100296
52807	28.595773697	16357	17	1.0393103361	.5944934487
53001	28.539999008	1806	0	0	0
53002	34.342868805	2181	0	0	0
53003	.165394962	138	0	0	0
53004	33.585968018	3428	0	0	0
53005	14.688282013	20514	21	1.0236911774	1.4297111034
53006	40.017505646	1735	0	0	0
53007	.769268036	1964	5	2.5458247662	6.4996852875
53010	104.615516663	8099	0	0	0
53011	38.317638397	2051	0	0	0
53012	33.858341217	18532	0	0	0
53013	29.746963501	3428	0	0	0
53014	130.418655396	7512	0	0	0
53015	40.767024994	2916	0	0	0
53016	.614172339	346	0	0	0
53017	17.247581482	5494	0	0	0
53018	11.219741821	8031	0	0	0
53019	35.383926392	1763	0	0	0
53020	62.767147064	3845	0	0	0
53021	33.428005219	4619	0	0	0
53022	27.71144104	19665	0	0	0
53023	39.024082184	2435	0	0	0
53024	27.519956589	17977	2	.111253269	.0726745352
53027	90.986175537	23361	0	0	0
53029	37.600234985	21484	0	0	0
53031	.036902871	0	0	 	0
53032	29.563278198	4860	0	0	0
53033	15.969703674	4924	0	0	0
53034	7.720269203	1629	0	0	0
53035	34.071762085	2206	0	0	0
53036	28.607017517	3009	0	0	0
53037	23.104301453	9823	0	0	0
53038	30.919374466	4402	0	0	0
53039	71.554222107	4637	0	0	0
53040	62.90512085	8252	0	0	0
53042	61.99262619	6432	0	0	0
53044	5.620155334	2115	42	19.8581562042	7.4731030464
53045	14.414975166	21464	0	0	0
53046	2.472227573	1184	0	0	0
53047	.400080591	45	0	0	0
53048	26.867952347	3119	0	0	0
53049	38.212184906	2704	0	0	0
53050	70.503440857	6820	0	0	0
53051	33.286815643	37668	13	.3451205194	.3905450106
53057	31.55878067	1712	0	0	0
53058	5.551858425	3348	0	0	0
53059	32.153289795	1975	0	0	0
53061	42.608650208	4882	0	0	0
53063	39.496479034	1553	0	0	0
53065	42.817111969	2333	0	0	0
53066	103.17149353	35414	0	0	0
53069	.388116449	762	0	0	0
53070	29.491249084	5005	0	0	0
53072	29.824274063	25850	0	0	0
53073	84.556846619	14913	0	0	0
53074	30.256420136	12788	0	0	0
53075	36.523296356	3106	0	0	0
53076	22.42480278	3854	0	0	0
53078	33.544364929	1608	0	0	0
53079	36.841106415	1421	0	0	0
53080	28.582269669	5388	1	.1855976284	.0349867232
53081	23.314825058	41666	530	12.7202033997	22.7323169708
53083	32.50169754	20969	77	3.672087431	2.369107008
53085	69.74370575	11644	99	8.5022325516	1.4194829464
53086	21.507190704	8246	0	0	0
53088	.153530434	363	0	0	0
53089	26.857412338	19223	0	0	0
53090	57.863658905	22118	0	0	0
53091	25.662895203	1949	0	0	0
53092	20.305465698	20625	0	0	0
53093	21.448591232	2026	0	0	0
53094	88.843643189	19175	0	0	0
53095	70.448753357	27596	0	0	0
53097	27.013942719	6881	0	0	0
53098	101.624542236	11748	0	0	0
53099	 	 	0	 	 
53103	12.187072754	3669	0	0	0
53104	34.499576569	5610	0	0	0
53105	159.480895996	29302	0	0	0
53108	19.429965973	3329	0	0	0
53110	4.765144825	18211	83	4.5576848984	17.4181480408
53114	29.991313934	2560	0	0	0
53115	71.919174194	15722	0	0	0
53118	39.301322937	6860	0	0	0
53119	40.015678406	6055	0	0	0
53120	56.543430328	10476	0	0	0
53121	114.359992981	18993	0	0	0
53122	3.267781734	6156	8	1.2995451689	2.448143959
53125	6.157476425	1700	0	0	0
53126	52.509685516	7265	0	0	0
53127	 	 	0	 	 
53128	25.324155808	9161	0	0	0
53129	5.149924755	14005	10	.714030683	1.941775918
53130	3.189325809	7789	4	.5135447383	1.2541835308
53132	34.713134766	35619	6	.1684494168	.1728452295
53137	33.200786591	1614	0	0	0
53139	31.807630539	2330	0	0	0
53140	7.893930912	30425	0	0	0
53142	20.684394836	33967	0	0	0
53143	4.143356323	21675	0	0	0
53144	43.389949799	26843	0	0	0
53146	18.303371429	7509	0	0	0
53147	69.767433167	17092	0	0	0
53149	57.900108337	19849	0	0	0
53150	34.234672546	25913	0	0	0
53151	17.523691177	32154	0	0	0
53153	4.771202087	2624	0	0	0
53154	28.451295853	36321	48	1.3215495348	1.6870936155
53156	30.800672531	3364	0	0	0
53157	 	 	0	 	 
53158	30.264057159	17085	0	0	0
53167	.441662639	552	0	0	0
53168	32.541030884	9512	0	0	0
53170	1.016112328	2389	0	0	0
53172	4.828582287	20857	56	2.6849498749	11.5976066589
53176	 	 	0	 	 
53177	27.63589859	7970	0	0	0
53178	31.861644745	2552	0	0	0
53179	10.526399612	7036	0	0	0
53181	13.713542938	7338	0	0	0
53182	55.282398224	9873	0	0	0
53183	3.541389227	2779	0	0	0
53184	30.947069168	4115	0	0	0
53185	45.713020325	18706	0	0	0
53186	12.590286255	34092	0	0	0
53188	26.814142227	35045	0	0	0
53189	47.828845978	27399	0	0	0
53190	130.807952881	19484	0	0	0
53191	3.957402706	2927	0	0	0
53192	1.34315753	11	0	0	0
53195	.328324288	138	0	0	0
53202	2.123720646	24967	117	4.6861858368	55.0919914246
53203	.444417089	1743	46	26.3912792206	103.5063705445
53204	3.225448847	38778	156	4.0228996277	48.36536026
53205	1.445179582	9119	73	8.0052633286	50.512752533
53206	2.65178895	23612	137	5.8021345139	51.6632385254
53207	9.952758789	37103	183	4.9322156906	18.3868618012
53208	4.224869728	29205	161	5.5127544403	38.1076850891
53209	10.890024185	48321	264	5.4634633064	24.2423706055
53210	2.556135178	25800	134	5.193798542	52.4228935242
53211	3.965005398	34389	133	3.8675158024	33.543460846
53212	4.071976662	30115	206	6.8404450417	50.589679718
53213	3.915412903	27755	124	4.4676632881	31.6697120667
53214	7.14115572	35210	163	4.6293668747	22.8254375458
53215	5.516145229	61028	235	3.8506915569	42.6022148133
53216	4.610237122	31476	155	4.9243869782	33.6208305359
53217	14.086321831	28398	77	2.7114584446	5.4662957191
53218	5.865203381	42728	180	4.2126941681	30.6894721985
53219	5.044487476	34315	127	3.7010054588	25.1759967804
53220	5.553104877	27224	86	3.1589772701	15.4868316651
53221	9.009371758	39602	137	3.4594211578	15.2063875198
53222	5.400243759	26340	113	4.2900533676	20.9249820709
53223	9.855545998	28640	95	3.3170390129	9.6392431259
53224	10.138393402	22320	74	3.3154122829	7.2989869118
53225	6.983773232	26036	98	3.7640190125	14.0325288773
53226	6.844828129	18985	115	6.057413578	16.8010063172
53227	5.117418289	23975	112	4.6715326309	21.8860359192
53228	5.24868536	14718	42	2.8536486626	8.0020036697
53233	1.752691388	14850	74	4.9831647873	42.2207832337
53235	2.570096016	9555	40	4.1862897873	15.5636205673
53295	.238849357	169	5	29.5857982636	20.9336967468
53402	20.034664154	33780	0	0	0
53403	10.153363228	26486	0	0	0
53404	4.901917458	13935	0	0	0
53405	6.61216259	26450	0	0	0
53406	16.380054474	25624	0	0	0
53501	.456829131	0	0	 	0
53502	51.874568939	2375	0	0	0
53503	56.405288696	1909	0	0	0
53504	91.653152466	2182	0	0	0
53505	22.102109909	363	0	0	0
53506	61.032032013	1017	0	0	0
53507	62.196670532	2214	0	0	0
53508	67.915367126	5826	0	0	0
53510	42.253334045	1517	0	0	0
53511	114.856636047	48897	247	5.0514345169	2.1505069733
53515	39.193016052	2180	0	0	0
53516	86.657203674	2349	0	0	0
53517	45.86145401	1815	0	0	0
53518	83.579086304	1431	0	0	0
53520	119.91192627	6670	0	0	0
53521	59.679145813	3491	0	0	0
53522	39.215007782	971	0	0	0
53523	46.847103119	5008	0	0	0
53525	57.0141716	4132	0	0	0
53526	7.822806358	555	0	0	0
53527	35.769573212	11112	0	0	0
53528	44.232601166	6376	0	0	0
53529	39.035705566	2342	0	0	0
53530	129.869308472	4455	0	0	0
53531	41.138195038	4465	0	0	0
53532	54.184570313	15997	0	0	0
53533	142.099472046	7072	0	0	0
53534	85.203994751	11764	0	0	0
53536	88.922897339	8813	0	0	0
53537	.871519804	998	0	0	0
53538	97.11807251	18657	0	0	0
53540	.075570233	231	0	0	0
53541	63.347915649	916	0	0	0
53543	77.347267151	1787	0	0	0
53544	40.934070587	824	0	0	0
53545	22.506916046	22763	26	1.1422044039	1.1552004814
53546	81.105255127	30123	53	1.759452939	.6534718275
53548	74.980377197	20165	3	.1487726271	.0400104672
53549	71.11265564	10193	0	0	0
53550	48.788017273	1286	0	0	0
53551	39.553276062	9055	0	0	0
53553	6.833930016	717	0	0	0
53554	45.054149628	1022	0	0	0
53555	75.711380005	8625	0	0	0
53556	48.528873444	2325	0	0	0
53557	4.586536884	394	0	0	0
53558	17.350366592	12609	1	.0793084279	.0576356687
53559	66.343780518	6478	0	0	0
53560	60.098423004	3569	0	0	0
53561	36.463809967	2077	0	0	0
53562	31.110393524	26490	161	6.0777649879	5.1751194
53563	67.027397156	11282	0	0	0
53565	186.006591797	4685	0	0	0
53566	152.942840576	15015	0	0	0
53569	43.53988266	1216	0	0	0
53570	69.980110169	2555	0	0	0
53571	.429374158	48	0	0	0
53572	99.125579834	11455	0	0	0
53573	107.199607849	3061	0	0	0
53574	43.444271088	3986	0	0	0
53575	55.295536041	17518	0	0	0
53576	31.135650635	2379	0	0	0
53577	45.903507233	1388	0	0	0
53578	43.086448669	6406	0	0	0
53579	39.899738312	1693	0	0	0
53580	18.521759033	527	0	0	0
53581	232.395584107	10080	0	0	0
53582	34.981956482	1100	0	0	0
53583	74.628883362	6029	0	0	0
53584	 	 	0	 	 
53585	27.239156723	2134	0	0	0
53586	100.503578186	2133	0	0	0
53587	59.26001358	1210	0	0	0
53588	139.918136597	3930	0	0	0
53589	84.950271607	20300	0	0	0
53590	65.889373779	40911	28	.6844124794	.4249547124
53593	76.173728943	24775	20	.8072654009	.2625577152
53594	72.749862671	5117	0	0	0
53597	52.947814941	19579	0	0	0
53598	3.06660676	2857	0	0	0
53599	.241029292	45	0	0	0
53703	1.849503517	35834	135	3.7673716545	72.9925613404
53704	21.856761932	46614	354	7.5942850113	16.1963615418
53705	6.312535763	25256	188	7.4437756538	29.7820091248
53706	.419213891	6226	31	4.9791197777	73.9479293824
53711	25.951145172	48455	317	6.5421524048	12.2152605057
53713	9.790140152	22726	152	6.6883745194	15.5258245468
53714	4.648952007	15750	127	8.0634918213	27.3179855347
53715	1.322972059	13202	86	6.5141644478	65.0051498414
53716	6.338376999	18756	109	5.8114738464	17.1968307495
53717	3.638366222	12859	89	6.9212226868	24.4615287781
53718	20.838090897	15882	119	7.4927592278	5.7106957436
53719	10.176719666	32594	147	4.5100326538	14.4447336197
53726	.564091027	5270	38	7.2106261253	67.3650131226
53792	.025565755	0	2	 	78.2296447754
53801	59.176734924	1046	0	0	0
53802	1.686473012	39	0	0	0
53803	12.60888195	1183	0	0	0
53804	52.507030487	1396	0	0	0
53805	131.92036438	5336	0	0	0
53806	69.507530212	1580	0	0	0
53807	105.402084351	4742	0	0	0
53808	2.478411436	971	0	0	0
53809	102.126289368	4318	0	0	0
53810	37.145324707	357	0	0	0
53811	47.095890045	3325	0	0	0
53812	 	 	0	 	 
53813	144.331329346	6003	0	0	0
53816	60.649211884	911	0	0	0
53817	.379188627	172	0	0	0
53818	154.377929688	16158	0	0	0
53820	89.261856079	2251	0	0	0
53821	96.766548157	7962	0	0	0
53825	31.641857147	544	0	0	0
53826	79.513694763	1330	0	0	0
53827	36.478374481	205	0	0	0
53901	147.292297363	14729	0	0	0
53910	56.919536591	3468	0	0	0
53911	36.52514267	1322	0	0	0
53913	138.916763306	20534	0	0	0
53916	103.593132019	22485	0	0	0
53919	65.574050903	2462	0	0	0
53920	5.7080369	502	0	0	0
53922	41.061542511	1049	0	0	0
53923	76.897247315	2243	0	0	0
53924	72.357536316	1284	0	0	0
53925	127.137397766	8097	0	0	0
53926	51.557098389	1581	0	0	0
53928	.978470504	92	0	0	0
53929	74.047660828	2602	0	0	0
53930	41.613254547	1329	0	0	0
53931	.734904945	232	0	0	0
53932	38.026016235	2495	0	0	0
53933	37.69625473	4572	0	0	0
53934	121.377975464	4244	0	0	0
53935	1.000061393	246	0	0	0
53936	64.275215149	2343	0	0	0
53937	52.58707428	1121	0	0	0
53939	1.020113945	306	0	0	0
53940	 	 	0	 	 
53941	68.700119019	3151	0	0	0
53942	 	 	0	 	 
53943	50.468357086	1169	0	0	0
53944	78.473602295	2267	0	0	0
53946	127.648574829	4243	0	0	0
53947	.349332094	175	0	0	0
53948	151.006607056	8384	0	0	0
53949	165.135375977	6188	0	0	0
53950	97.135002136	5431	0	0	0
53951	73.029731751	2671	0	0	0
